shirley678,"http://t.co/4HkOnFvWwI #4: The Last King in India

The Last King in IndiaRosie Llewellyn-Jones (Author)Publicat... http://t.co/txIXNKg2qb",Mon May 05 06:20:45 +0000 2014,Shirley,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>"
CortezLinarez,hmm probably should've realised India wouldn't give a shit about this tournament,Mon May 05 06:20:45 +0000 2014,CortezLinarez,web
MoaJennifer,RT @BethanyMota: New vlog is up!!! Some footage from my trip to India when I did a shopping challenge with @sherryshroff 💕 https://t.co/d3E…,Mon May 05 06:20:45 +0000 2014,Moa Stenström ,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
ennuigod,fuck i need to actually do this quiz,Mon May 05 06:20:46 +0000 2014,underwhelmed ,web
indriew_WD,"RT @TheDramaKorea: Lee Donghae untuk drama OCN terbaru ""God's Quiz Season 4"". (2) http://t.co/xRGlQP9a5f",Mon May 05 06:20:46 +0000 2014,Donghae ~♥,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>"
simonmarling,@bucharesttutor ...details at http://t.co/JYHH6iZ7ks. Just need to ensure participants support 'Nelson'  Thanks,Mon May 05 06:20:47 +0000 2014,Simon Marling,web
MyLoveMyChoice,How India's elections affect Hindu-Muslim marriages via @globalpost - http://t.co/3vO7ZKg2SZ,Mon May 05 06:20:48 +0000 2014,Shailaja Rao,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>"
APink_93Bomi,RT @APinkPandas_INA: [NEWSPICT] 140505 Apink Eun ji and Bo Mi at MBC World changing Quiz *2 http://t.co/1qFFU0p19P,Mon May 05 06:20:48 +0000 2014,Bomi^^,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>"
bomirgm,RT @APinkPandas_INA: [PRESS PIC] 140503 Eunji (@Apinkjej) &amp; Bomi (@Apinkbm) at MBC Quiz to Change The World http://t.co/JVXRc6VgNZ,Mon May 05 06:20:48 +0000 2014,your Bomb [SH],"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>"
francislmonteir,Can India be free from religious ego?,Mon May 05 06:20:50 +0000 2014,francislmonteiro,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>"
Skvortzov_4400,"Их отпускают, приложась. http://t.co/FLAbMaod6u",Mon May 05 06:20:50 +0000 2014,Миша Скворцов,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>"
nodecirnipio,RT @juanfournier: Cuánta gente que sólo necesita una cerveza (un abrazo quizás) estará ahora mismo recibiendo un consejo.,Mon May 05 06:20:50 +0000 2014,NO,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
Nishat92188732,http://t.co/0nit475Vyh @kapilsharmak9 @preeti_simoes,Mon May 05 06:20:51 +0000 2014,Nishat ♥kapil♥,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>"
IndianDiplomacy,"Indian Treaties Database - links to Treaties entered into by #India with foreign countries
http://t.co/Ynyec3Dsc0",Mon May 05 06:20:51 +0000 2014,Indian Diplomacy,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"
bharatvaswani,RT @TOI_Elections: India Inked: The Story So Far #danceofdemocracy http://t.co/TgyuARNiMG,Mon May 05 06:20:51 +0000 2014,Bharat Vaswani,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
C_Cripps,"@anandmahindra on #MahindraEcoleCentrale, opening August 4: ""We will train business leaders..."" http://t.co/d7n4O0Er9S
@StudyatMEC #India",Mon May 05 06:20:51 +0000 2014,Christopher Cripps,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"
Ind_Insights,#India economy looks well-placed for an upturn. http://t.co/DlmJe81uvv,Mon May 05 06:20:51 +0000 2014,The National,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"
sndrmliaa,"DI BIO NANGKAYA INI:KETURUNAN CINA,ARAB,AMRIK,AUSI,PAPUA,INDIA BLA.. BANGGALAH KAYAITU?srng ni kd nya iri png tpi kypa yo kidas bnr kytu nah",Mon May 05 06:20:52 +0000 2014,SandraAmelia,"<a href=""http://www.writelonger.com"" rel=""nofollow"">Write Longer</a>"
Zarpas_Moradas,"@Mili_Manitas *Baja la mirada, incómodo* ¡E-exacto, zarpas! Nook me entendió mal, eso es todo... ¡Quizá me tomo unas vacaciones cortas...!",Mon May 05 06:20:52 +0000 2014,Arándano,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
Ale_DReyes,RT @YessicaGillies: #mexicanconfessionsnight todavía veo a la india maria...,Mon May 05 06:20:52 +0000 2014,HappyBirthdayAdele ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
Mirza252909,"RT @svaradarajan: Can Modi treat Hindus as first among Indians? Though BJP manifesto says India is ""one country, one people...irrespective …",Mon May 05 06:20:52 +0000 2014,Ibrahim Mirza,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
NustaTjeeuh,RT @BethanyMota: New vlog is up!!! Some footage from my trip to India when I did a shopping challenge with @sherryshroff 💕 https://t.co/d3E…,Mon May 05 06:20:55 +0000 2014,Nusta Farinango,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
satyaprakashty1,"RT @CaptAbhimanyu: Will be Live on Aaj Tak @ 6 pm, on India News ( ITVNewsIndia ) @ 8 pm and on Zee News @ 10 pm today evening (5 May)...",Mon May 05 06:20:55 +0000 2014,satya prakash tyagi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
Asianortheast,http://t.co/ONIhJ2sdfY vía @Asianortheast,Mon May 05 06:20:56 +0000 2014,Asianortheast,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>"
getnaushad,"RT @puram_politics: Must agree, India will get the government it deserves if Modi wins. Maybe this country will finally stop pretending it'…",Mon May 05 06:20:56 +0000 2014,Naushad Shaikh,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
mskalwari11,Ekta Kapoor wants her 'Tulsi' back - The Times of India http://t.co/J7pzTVLdDM,Mon May 05 06:20:57 +0000 2014,dr mandar s kalwari,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>"
Mahi_ind,RT @GsRuba: #CSKvsDD Delhi ke dilwaloon ka dil jeetne nikle hain Chennai Super Kings to turn Kotla in2 a sea of yellow till d eye can see :…,Mon May 05 06:20:57 +0000 2014,Gaurav ,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
AldiiiQuintana,"RT @iMoviePhrases: ..si no sabes quién soy, entonces quizás tu mejor opción sería andarte con cuidado. (Breaking Bad) Heisenberg",Mon May 05 06:20:57 +0000 2014,Aldaaa! ♡,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>"
raj11srivastav,RT @MrTanak: @HDLindiaOrg @raj11srivastav India needs to tighten Border Security on all sides with more #AFSPA and no Samjhauta or Transpor…,Mon May 05 06:20:57 +0000 2014,R K Srivastava,web
johnmmsmile,"@AlainAccion tendríamos que preguntarle a alguno de ellos si lo que pasa en la película es real o no, quizá fue peor!!! 😱",Mon May 05 06:20:57 +0000 2014,Jon Israel Mancilla,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
APink_93Bomi,RT @APinkPandas_INA: [NEWSPICT] 140505 Apink Eun ji and Bo Mi at MBC World changing Quiz *1 http://t.co/VE8DEPW9Yt,Mon May 05 06:20:58 +0000 2014,Bomi^^,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>"
jmujtaba,Come On India !! #India http://t.co/KfbOt2DeLM,Mon May 05 06:20:59 +0000 2014,Mujtaba Ibrahim,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
yehlog,RT @soniafaleiro: Amnesty International demands justice for Muslims killed in #Assam: http://t.co/3BaF0Z1XIt,Mon May 05 06:20:59 +0000 2014,Yeh Log !,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>"
gonzalez_paco47,RT @lnedito: Quizá en tu otra vida fuiste paloma y por eso siempre la andas cagando.,Mon May 05 06:20:59 +0000 2014,Francisco González,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>"
IPL_Tezz_Score,"DeLhi vs Chennai
-
Over_All
Head-To-Head
Matches Result:
-
Total PLayed_13
CSK Won_9
DD Won_4 #CSKvDD#
%
SaiF",Mon May 05 06:20:59 +0000 2014,@AJmaL_AFriDi,"<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>"
ItsAlizzaG,"*Sa Room*

Teacher:
 Okay Class! Quiz tayo! Put everything away!
Boy
: *Tinulak si Girl palayo*
Girl: B
akit mo... http://t.co/4nGhbTgx0x",Mon May 05 06:20:59 +0000 2014,Alizza G,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
ajaymohan,पिछले पांच सालों में अमेठी से सांसद राहुल की संसद में उपस्थिति मात्र 13.64 प्रतिशत रही http://t.co/AAWq8L4QK7 @smritiirani @narendramodi,Mon May 05 06:21:00 +0000 2014,Ajay Mohan ,web
australia_agent,India election: BJP may shift away from no-first-use nuclear policy http://t.co/9OIJujVNFv #australia,Mon May 05 06:21:00 +0000 2014,australia agent,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>"
yeojapinks,RT @APinkPandas_INA: [PRESSPICT] 140503 Eunji (@Apinkjej) at MBC Quiz to Change The World *7 http://t.co/AoA0MiXifP,Mon May 05 06:21:01 +0000 2014,Jiye,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>"
BeritaKabar,PBSI lepas tim Thomas-Uber ke India #Berita #Kabar,Mon May 05 06:21:03 +0000 2014,Berita Kabar,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>"
botberita,PBSI lepas tim Thomas-Uber ke India: Ketua Umum Persatuan Bulu Tangkis Seluruh Indonesia dan jajaran pengurus... http://t.co/NghZpgXeUI,Mon May 05 06:21:04 +0000 2014,Berita Update,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>"
Fachrurrozy__,PBSI lepas tim Thomas-Uber ke India http://t.co/VZUpdFODjA,Mon May 05 06:21:04 +0000 2014,Nama saya Fachrur,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>"
ErKamalKishore,RT @suchetadalal: Sad @RifatJawaid: Respect! @Retributions: Wows! The folks who provide security for India's elections  http://t.co/QjbUR63…,Mon May 05 06:21:04 +0000 2014,Kamal kishore,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
Fachrurrozy__,PBSI lepas tim Thomas-Uber ke India http://t.co/VHhmnoT2LC,Mon May 05 06:21:05 +0000 2014,Nama saya Fachrur,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>"
kishoronline,RT @Neelam_Soti: Assam Govt planning to Arm Muslims in Assam http://t.co/25BsdBz2J0 Soon We will have Lashkar-e-Toibas financed by Indian T…,Mon May 05 06:21:05 +0000 2014,Kishor Chaiwala,web
JustoneK7,RT @Neelam_Soti: Assam Govt planning to Arm Muslims in Assam http://t.co/25BsdBz2J0 Soon We will have Lashkar-e-Toibas financed by Indian T…,Mon May 05 06:21:05 +0000 2014,JustoneK7™ #HDL,web
India_travel_s,RR vs KKR match preview: Rajasthan Royals start as favourites - India Today http://t.co/knbTTtturr,Mon May 05 06:21:05 +0000 2014,India Travel Fun,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>"
FinanzLinksAsia,RT @FinanzLinksAll: Liquidity Adjustment Facility : Auction Result http://t.co/fvIZFNHEZJ BANK of INDIA,Mon May 05 06:21:06 +0000 2014,FinanzLinksASIA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>"
rompeteconmigo,@MstrBu si te diera un abrazo quizás jajaja,Mon May 05 06:21:06 +0000 2014,Golpes.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
spoeddemon,RT @F1ism: Force India signs Smirnoff F1 partnership - http://t.co/LkBcVgdKtQ http://t.co/Ft8m0oxDIH http://t.co/2M8Tg6zyL2,Mon May 05 06:21:07 +0000 2014,Andries van Eeden,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"
rohithjyo,Tackling corruption in India http://t.co/9gnz5ayuOy,Mon May 05 06:21:07 +0000 2014,Rohith Jyothish,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>"
cupazalvina,"Kyeopta eonni ^^ ""@APinkPandas_INA: [PRESSPICT] 140503 Eunji (@Apinkjej) at MBC Quiz to Change The World *5 http://t.co/4E2fq8g62X""",Mon May 05 06:21:08 +0000 2014,Zulfa Nofrita,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>"
sawhneynikhil,@sirudrani why not Bangladesh merges itself with India,Mon May 05 06:21:08 +0000 2014,Nikhil Sawhney,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>"
waliasurjeet,असम हिंसा के लिए मोदी को जिम्मेदार नहीं ठहराया जा सकता : शिवसेना http://t.co/tJKdRjUI6r,Mon May 05 06:21:08 +0000 2014,surjeet walia ,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>"
HRCIndia,#GigAlert.Witness @SoulmateShilong &amp; @blackstratblues LIVE at 100 Pipers India #Vh1SoundNation on 8th May at #HRC...,Mon May 05 06:21:09 +0000 2014,Hard Rock Cafe India,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>"
_TuMe_,"RT @NicDawes: @khayadlanga in India you can't take a phone in with you. Idea is to prevent pics as proof of compliance w. vote buying, inti…",Mon May 05 06:21:09 +0000 2014,hootie hoo,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>"
AmitGDaga,"Why @abdullah_omar hurt bleed for 3Kashmiri students who were reluctant to say Bharat Mata ki jai in India,but failed to even acknowledge KP",Mon May 05 06:21:09 +0000 2014,Amit Daga©,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"
DrIshanPandita,@sonaliranade actually in German its acronym for I love u  but in India it stands for Hindu Defence League ...,Mon May 05 06:21:09 +0000 2014,Ishan Pandita,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>"
hdaily09,"BERITA TERBARU --&gt;  Kaum India juarai Futsal DACS Batu: SENTUL: King FC, satu-satunya pasukan yang diwakili kaum... http://t.co/r6A7P5rBL9",Mon May 05 06:21:10 +0000 2014,Harakahdaily,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
AwanDiky,RT @jpnncom: Kecelakaan KA di India Tewaskan 18 Penumpang http://t.co/EHKyqJSvT6 #JPNN #india,Mon May 05 06:21:11 +0000 2014,Dicky K. Setyawan,"<a href=""http://m.ubersocial.com"" rel=""nofollow"">UberSocial Mobile</a>"
raghav_arora,"RT @sgangopadhyay: Being a Bengali I also profoundly favor the deportation of Bangladeshis from India.
Just #DeportBangladeshis",Mon May 05 06:21:11 +0000 2014,Raghav Arora,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
markiv_in,RT @rangats: There is now a growing list of Governors across India wanting to quit their jobs http://t.co/0QH0bUkim3,Mon May 05 06:21:11 +0000 2014,Striking Sai,web
tajarz,PBSI lepas tim Thomas-Uber ke India http://t.co/jxMPWrJI2i,Mon May 05 06:21:11 +0000 2014,ㅤ,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>"
varo_leon666,"RT @NazaretMorenita: Quizás necesitamos a alguien que nos haga ver que en los domingos no estamos solos, y que los lunes no son tan malos c…",Mon May 05 06:21:11 +0000 2014,Boric,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
vuukle,"#thehindu Sirs,
Indeed it is a happy news for the citizens of Vadavalli and Kavundampalayam
areas, where... http://t.co/2QZ6hGtd66",Mon May 05 06:21:12 +0000 2014,Vuukle,"<a href=""http://www.vuukle.com"" rel=""nofollow"">Vuukle Comment Discovery</a>"
akhiladreams,"RT @VishalDadlani: I swear,I've never felt anything like the enthusiasm &amp; commitment of #AAP volunteers! If we all loved India that selfles…",Mon May 05 06:21:12 +0000 2014,akhi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
viajamal,RT @soniafaleiro: Amnesty International demands justice for Muslims killed in #Assam: http://t.co/3BaF0Z1XIt,Mon May 05 06:21:12 +0000 2014,Jamal,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"
damcamdallas_,RT @BethanyMota: New vlog is up!!! Some footage from my trip to India when I did a shopping challenge with @sherryshroff 💕 https://t.co/d3E…,Mon May 05 06:21:13 +0000 2014,cameron dallas ♡,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
bbyangelee,Walang quiz!! Hahahaha,Mon May 05 06:21:13 +0000 2014,NHEL ANGELEE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
Shreya2998,RT @SirJadeja: Virat Kohli is the only player of Indian Team who looks more determined to score for India than for IPL franchise  #RCBvsSRH…,Mon May 05 06:21:13 +0000 2014,Shreya Singh,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
YourCatRomance,"RT @FrasesDRockstar: ""Quizás no sea lo suficientemente bueno para ti""

Simple Plan - You Don't Mean Anything",Mon May 05 06:21:14 +0000 2014,LOOK FOR LOVE♡,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
india_breaking,Siddharth Malhotra and Shraddha Kapoor get cosy – Times of India #Entertainment http://t.co/tAtCLMXvRV,Mon May 05 06:21:14 +0000 2014,Breaking News,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>"
IarasTbt,RT @svaradarajan: Modi defining India’s identity in terms of Hindu observances amounts to saying Indians of other faiths are not “a part of…,Mon May 05 06:21:14 +0000 2014,paras,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
MUSHEERAHAMED,"RT @Devinder_Sharma: 392 news channels in India till Mar 2014, and still nothing good to watch.",Mon May 05 06:21:15 +0000 2014,IMA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
brijmohansighra,"RT @shailesho: Smriti Irani vs Rahul Gandhi attendance in Parliament #Smriti4Amethi
http://t.co/fUk43TC6zD

#NarendraModi #India Amethi Var…",Mon May 05 06:21:15 +0000 2014,BMS Rawat ,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
austinsbae_,RT @BethanyMota: New vlog is up!!! Some footage from my trip to India when I did a shopping challenge with @sherryshroff 💕 https://t.co/d3E…,Mon May 05 06:21:17 +0000 2014,justine ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
abiramiravi_,RT @CrickeTendulkar: This day that year: Sachin Tendulkar received the Padma Vibhushan award from the then President of India Pratibha... h…,Mon May 05 06:21:17 +0000 2014,Abirami,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
Sh0kUbUtSu,@cheypah ughh tak tauu laa serabut mcm sakai dah nihh . Nak lari ahh p balik india . Muahahaha,Mon May 05 06:21:17 +0000 2014, نورليانا مد رضوان ♡,web
GAYATRI217,"RT @DarshakHathi: Governor of Assam has submitted report 2 President of India in1998 on Ill legal Migration of Bangladeshi's in India. 
htt…",Mon May 05 06:21:18 +0000 2014,gayatridhume,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>"
Cool60Candy,"RT @lmkmoviemaniac: Chennai city gross estimates till date
#Maankarate - 4.66 cr, Hit
#Tenaliraman - 2.02 cr, Average
#Naansigappumanithan …",Mon May 05 06:21:18 +0000 2014,Nanban,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
aashaygune,@ajit_ranade Is it related to India attaining no.3 position in terms of PPP by any way? Asking out of curiosity. :),Mon May 05 06:21:18 +0000 2014,Aashay Gune,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
uk_naba,"RT @KewalKapoor: @uk_naba I approached eu ambasdr in India ,he said revision can happen if rule r followed , he is been proactive on this ,…",Mon May 05 06:21:20 +0000 2014,NABA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"
No9Revolution,RT @Reuters: India's Modi rails against illegal immigrants after Muslim killings http://t.co/Mz6dODiufE,Mon May 05 06:21:21 +0000 2014,Revolution no9,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>"
TaniaLb562,RT @BethanyMota: New vlog is up!!! Some footage from my trip to India when I did a shopping challenge with @sherryshroff 💕 https://t.co/d3E…,Mon May 05 06:21:22 +0000 2014,TANIA࿊,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
Mohan_Velu,@SSKavimyah apdiye Chennai vantu po! :)),Mon May 05 06:21:23 +0000 2014,Mohan Vel (Michael),"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>"
i_incs,"APG, Xander launch $300 mln fund to buy office assets in India http://t.co/Yzl7Cef1gA",Mon May 05 06:21:24 +0000 2014,Private Equity Links,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>"
fahidamajid,"Ok this is it. Good bye india! Thanks to all friends, lecturer, pgs, profs that help me through out… http://t.co/GyTrSTIqmG",Mon May 05 06:21:25 +0000 2014,fahidamajid,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"
headlinenewsnep,MyRepublica: Nepal -India border check point to be sealed for 72 hrs http://t.co/lY2iLKDo8h #Nepal #NepNews,Mon May 05 06:21:25 +0000 2014,Headlines Nepal,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>"
EyeOnOz,Quiz: Which Mythical Creature is Hidden Inside You? http://t.co/9vpILvKSNo,Mon May 05 06:21:26 +0000 2014,Michele Rubatino,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
vinaysethy,"Bodos, Muslims flee violence-hit areas in Assam - The Times of India http://t.co/1hMscFCBv8",Mon May 05 06:21:26 +0000 2014,Vinay Kumar Agrawal,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>"
RosenfeldOren,RT @israelnatnews: Report: Pakistan Planned Terror on Israeli Consulate in India http://t.co/19Y6BD7sXx,Mon May 05 06:21:26 +0000 2014,Oren Rosenfeld,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
swetaldes,First week in India post 8 weeks of extensive travel. Feels good. Catching up on the election fever!,Mon May 05 06:21:27 +0000 2014,Swetal Desai,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
osaazad,RT @BBCWorld: Sacred cows http://t.co/ArrlKsvf7T India's beef industry becomes an election issue http://t.co/qO5uzQLD7V,Mon May 05 06:21:27 +0000 2014,azad ahmad,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
arvinrags,"RT @jalajboy: Om namah shivay - i pray to baba vishwanath to help maintain the glorious inclusive indic culture - hey Shiva, make india win.",Mon May 05 06:21:27 +0000 2014,Raghavendra CPS,web
baboomoshay,"After Kedarnath, Badrinath shrine reopens amid chanting of Vedic hymns
 http://t.co/M6dPVSdSWf",Mon May 05 06:21:27 +0000 2014,baboomoshay,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>"
Rittsratty,@NSMlive And here I thought it referred to people from Southern India who say 'No' to everything! ;),Mon May 05 06:21:28 +0000 2014,Lady Greensleeves,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>"
63Qscxz1241,RT @BethanyMota: New vlog is up!!! Some footage from my trip to India when I did a shopping challenge with @sherryshroff 💕 https://t.co/d3E…,Mon May 05 06:21:28 +0000 2014,Tali_yudin,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
khaliqurrahman,"RT @timesofindia: After #Flipkart, online retailer #Myntra under ED lens for #FEMA breach http://t.co/V69h5tVv8z",Mon May 05 06:21:28 +0000 2014,khaliqur rahman,web
AbulSabri,@TOILucknow @timesofindia BJP double standard is out in open...May god help India save it from BJP,Mon May 05 06:21:30 +0000 2014,Abul Laiz,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"
ghruni,"RT @iamrana: Contrary 3belief that Islam spread by the sword in India 
It was the work of the Sufi saints who attracted devotees via love&amp; …",Mon May 05 06:21:30 +0000 2014,Kartikeya,web
GiterDoneNews,"#quiz: Kentucky Derby Horse Or Indie Band? -  Elsa/Getty ImagesThe Kentucky Derby is on Saturday, which... http://t.co/HTfejTWPvw
 #goodluck",Mon May 05 06:21:31 +0000 2014,Giter Done News,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>"
achyutha,"RT @coolfunnytshirt: ""India is my country and all Indians are my brothers and sisters. I love my country and I am proud of its rich..."" ~ B…",Mon May 05 06:21:31 +0000 2014,Achyutha,web
06_atulgaurav,Facebook may have over 100 million fake accounts globally - The Times of India http://t.co/HfXzrbNiVa,Mon May 05 06:21:32 +0000 2014,atul gaurav,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>"
Topan_Dwi,"RT @Edhie_Baskoro: Bersyukur Indonesia termasuk negara ekonomi besar dgn 9 negara lain. AS, Tiongkok, India, Jerman, Rusia, Brazil, Jepang,…",Mon May 05 06:21:33 +0000 2014,Topan Dwi Setiyono,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
zubclassifieds,Free business classifieds ads in US UK India business promotion ads http://t.co/qvegLBrFSE,Mon May 05 06:21:33 +0000 2014,Zubera Classifieds,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"
kalladatravel,"[Kallada Tours And Travels @..Adoor,Kottayam To Chennai..........] — at Adoor. http://t.co/y5SJN9P1SL",Mon May 05 06:21:33 +0000 2014,Kallada Travels,web
stumblebum_in,"RT @puram_politics: Must agree, India will get the government it deserves if Modi wins. Maybe this country will finally stop pretending it'…",Mon May 05 06:21:33 +0000 2014,Aarif,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>"
bbyangelee,Sana walang quiz!!! Hahahaha,Mon May 05 06:21:34 +0000 2014,NHEL ANGELEE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
shoug3s95,quiz😭,Mon May 05 06:21:34 +0000 2014,Shoug AlSaeed,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
ParthiVasudev,"RT @DarshakHathi: Governor of Assam has submitted report 2 President of India in1998 on Ill legal Migration of Bangladeshi's in India. 
htt…",Mon May 05 06:21:34 +0000 2014,PARTHI,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>"
